COMBINATION,CHOSEN,SIZED GATE,COST AREA,ARRIVAL,POWER
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X2', 'X2', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X32', 'X1', 'X2', 'X32', 'X1', 'X32', 'X4', 'X2', 'X2', 'X32', 'X1', 'X1', 'X8', 'X2', 'X1', 'X1', 'X32', 'X2', 'X1', 'X32', 'X1', 'X4', 'X4', 'X32', 'X4', 'X2', 'X4', 'X4', 'X8', 'X4', 'X8', 'X2', 'X1', 'X4', 'X2', 'X2', 'X2', 'X1', 'X1', 'X1', 'X2', 'X1']",0,34,0.5319999999999823,0.48990285714285714,0.000147
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X2', 'X2', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X32', 'X1', 'X2', 'X32', 'X1', 'X32', 'X4', 'X2', 'X1', 'X32', 'X2', 'X1', 'X8', 'X2', 'X1', 'X1', 'X32', 'X2', 'X1', 'X32', 'X1', 'X4', 'X4', 'X32', 'X4', 'X2', 'X4', 'X4', 'X8', 'X4', 'X8', 'X2', 'X1', 'X4', 'X2', 'X2', 'X2', 'X1', 'X1', 'X1', 'X2', 'X1']",0,32,0.7980000000000018,0.4888757142857143,0.000147
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X2', 'X2', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X32', 'X1', 'X2', 'X32', 'X1', 'X32', 'X4', 'X2', 'X1', 'X32', 'X1', 'X2', 'X8', 'X2', 'X1', 'X1', 'X32', 'X2', 'X1', 'X32', 'X1', 'X4', 'X4', 'X32', 'X4', 'X2', 'X4', 'X4', 'X8', 'X4', 'X8', 'X2', 'X1', 'X4', 'X2', 'X2', 'X2', 'X1', 'X1', 'X1', 'X2', 'X1']",0,31,0.5319999999999823,0.4899542857142856,0.000147
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X2', 'X2', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X32', 'X1', 'X2', 'X32', 'X1', 'X32', 'X4', 'X2', 'X1', 'X32', 'X1', 'X1', 'X16', 'X2', 'X1', 'X1', 'X32', 'X2', 'X1', 'X32', 'X1', 'X4', 'X4', 'X32', 'X4', 'X2', 'X4', 'X4', 'X8', 'X4', 'X8', 'X2', 'X1', 'X4', 'X2', 'X2', 'X2', 'X1', 'X1', 'X1', 'X2', 'X1']",0,30,2.127999999999986,0.48845285714285713,0.000147
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X2', 'X2', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X32', 'X1', 'X2', 'X32', 'X1', 'X32', 'X4', 'X2', 'X1', 'X32', 'X1', 'X1', 'X8', 'X4', 'X1', 'X1', 'X32', 'X2', 'X1', 'X32', 'X1', 'X4', 'X4', 'X32', 'X4', 'X2', 'X4', 'X4', 'X8', 'X4', 'X8', 'X2', 'X1', 'X4', 'X2', 'X2', 'X2', 'X1', 'X1', 'X1', 'X2', 'X1']",0,29,1.0639999999999645,0.4888128571428572,0.000147
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X2', 'X2', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X32', 'X1', 'X2', 'X32', 'X1', 'X32', 'X4', 'X2', 'X1', 'X32', 'X1', 'X1', 'X8', 'X2', 'X2', 'X1', 'X32', 'X2', 'X1', 'X32', 'X1', 'X4', 'X4', 'X32', 'X4', 'X2', 'X4', 'X4', 'X8', 'X4', 'X8', 'X2', 'X1', 'X4', 'X2', 'X2', 'X2', 'X1', 'X1', 'X1', 'X2', 'X1']",0,28,0.7980000000000018,0.4887685714285714,0.000147
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X2', 'X2', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X32', 'X1', 'X2', 'X32', 'X1', 'X32', 'X4', 'X2', 'X1', 'X32', 'X1', 'X1', 'X8', 'X2', 'X1', 'X2', 'X32', 'X2', 'X1', 'X32', 'X1', 'X4', 'X4', 'X32', 'X4', 'X2', 'X4', 'X4', 'X8', 'X4', 'X8', 'X2', 'X1', 'X4', 'X2', 'X2', 'X2', 'X1', 'X1', 'X1', 'X2', 'X1']",0,27,0.5319999999999823,0.48990285714285714,0.000147
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X2', 'X2', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X32', 'X1', 'X2', 'X32', 'X1', 'X32', 'X4', 'X2', 'X1', 'X32', 'X1', 'X1', 'X8', 'X2', 'X1', 'X1', 'X32', 'X4', 'X1', 'X32', 'X1', 'X4', 'X4', 'X32', 'X4', 'X2', 'X4', 'X4', 'X8', 'X4', 'X8', 'X2', 'X1', 'X4', 'X2', 'X2', 'X2', 'X1', 'X1', 'X1', 'X2', 'X1']",0,25,1.5960000000000036,0.4936985714285714,0.000147
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X2', 'X2', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X32', 'X1', 'X2', 'X32', 'X1', 'X32', 'X4', 'X2', 'X1', 'X32', 'X1', 'X1', 'X8', 'X2', 'X1', 'X1', 'X32', 'X2', 'X2', 'X32', 'X1', 'X4', 'X4', 'X32', 'X4', 'X2', 'X4', 'X4', 'X8', 'X4', 'X8', 'X2', 'X1', 'X4', 'X2', 'X2', 'X2', 'X1', 'X1', 'X1', 'X2', 'X1']",0,24,0.5319999999999823,0.48990285714285714,0.000147
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X2', 'X2', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X32', 'X1', 'X2', 'X32', 'X1', 'X32', 'X4', 'X2', 'X1', 'X32', 'X1', 'X1', 'X8', 'X2', 'X1', 'X1', 'X32', 'X2', 'X1', 'X32', 'X2', 'X4', 'X4', 'X32', 'X4', 'X2', 'X4', 'X4', 'X8', 'X4', 'X8', 'X2', 'X1', 'X4', 'X2', 'X2', 'X2', 'X1', 'X1', 'X1', 'X2', 'X1']",0,22,0.5319999999999823,0.48956999999999995,0.000147
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X2', 'X2', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X32', 'X1', 'X2', 'X32', 'X1', 'X32', 'X4', 'X2', 'X1', 'X32', 'X1', 'X1', 'X8', 'X2', 'X1', 'X1', 'X32', 'X2', 'X1', 'X32', 'X1', 'X4', 'X4', 'X32', 'X4', 'X4', 'X4', 'X4', 'X8', 'X4', 'X8', 'X2', 'X1', 'X4', 'X2', 'X2', 'X2', 'X1', 'X1', 'X1', 'X2', 'X1']",0,17,1.0640000000000214,0.4885828571428572,0.000147
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X2', 'X2', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X32', 'X1', 'X2', 'X32', 'X1', 'X32', 'X4', 'X2', 'X1', 'X32', 'X1', 'X1', 'X8', 'X2', 'X1', 'X1', 'X32', 'X2', 'X1', 'X32', 'X1', 'X4', 'X4', 'X32', 'X4', 'X2', 'X8', 'X4', 'X8', 'X4', 'X8', 'X2', 'X1', 'X4', 'X2', 'X2', 'X2', 'X1', 'X1', 'X1', 'X2', 'X1']",0,16,1.0640000000000214,0.49003142857142856,0.000147
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X2', 'X2', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X32', 'X1', 'X2', 'X32', 'X1', 'X32', 'X4', 'X2', 'X1', 'X32', 'X1', 'X1', 'X8', 'X2', 'X1', 'X1', 'X32', 'X2', 'X1', 'X32', 'X1', 'X4', 'X4', 'X32', 'X4', 'X2', 'X4', 'X4', 'X16', 'X4', 'X8', 'X2', 'X1', 'X4', 'X2', 'X2', 'X2', 'X1', 'X1', 'X1', 'X2', 'X1']",0,14,2.127999999999986,0.4888471428571428,0.000147
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X2', 'X2', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X32', 'X1', 'X2', 'X32', 'X1', 'X32', 'X4', 'X2', 'X1', 'X32', 'X1', 'X1', 'X8', 'X2', 'X1', 'X1', 'X32', 'X2', 'X1', 'X32', 'X1', 'X4', 'X4', 'X32', 'X4', 'X2', 'X4', 'X4', 'X8', 'X4', 'X16', 'X2', 'X1', 'X4', 'X2', 'X2', 'X2', 'X1', 'X1', 'X1', 'X2', 'X1']",0,12,2.127999999999986,0.4881514285714285,0.000147
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X2', 'X2', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X32', 'X1', 'X2', 'X32', 'X1', 'X32', 'X4', 'X2', 'X1', 'X32', 'X1', 'X1', 'X8', 'X2', 'X1', 'X1', 'X32', 'X2', 'X1', 'X32', 'X1', 'X4', 'X4', 'X32', 'X4', 'X2', 'X4', 'X4', 'X8', 'X4', 'X8', 'X4', 'X1', 'X4', 'X2', 'X2', 'X2', 'X1', 'X1', 'X1', 'X2', 'X1']",0,11,1.0640000000000214,0.4881514285714285,0.000147
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X2', 'X2', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X32', 'X1', 'X2', 'X32', 'X1', 'X32', 'X4', 'X2', 'X1', 'X32', 'X1', 'X1', 'X8', 'X2', 'X1', 'X1', 'X32', 'X2', 'X1', 'X32', 'X1', 'X4', 'X4', 'X32', 'X4', 'X2', 'X4', 'X4', 'X8', 'X4', 'X8', 'X2', 'X2', 'X4', 'X2', 'X2', 'X2', 'X1', 'X1', 'X1', 'X2', 'X1']",0,10,0.26600000000001955,0.4881514285714285,0.000146
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X2', 'X2', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X32', 'X1', 'X2', 'X32', 'X1', 'X32', 'X4', 'X2', 'X1', 'X32', 'X1', 'X1', 'X8', 'X2', 'X1', 'X1', 'X32', 'X2', 'X1', 'X32', 'X1', 'X4', 'X4', 'X32', 'X4', 'X2', 'X4', 'X4', 'X8', 'X4', 'X8', 'X2', 'X1', 'X4', 'X4', 'X2', 'X2', 'X1', 'X1', 'X1', 'X2', 'X1']",0,8,1.0640000000000214,0.48879285714285714,0.000147
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X2', 'X2', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X32', 'X1', 'X2', 'X32', 'X1', 'X32', 'X4', 'X2', 'X1', 'X32', 'X1', 'X1', 'X8', 'X2', 'X1', 'X1', 'X32', 'X2', 'X1', 'X32', 'X1', 'X4', 'X4', 'X32', 'X4', 'X2', 'X4', 'X4', 'X8', 'X4', 'X8', 'X2', 'X1', 'X4', 'X2', 'X4', 'X2', 'X1', 'X1', 'X1', 'X2', 'X1']",0,7,0.5319999999999823,0.4881514285714285,0.000146
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X2', 'X2', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X32', 'X1', 'X2', 'X32', 'X1', 'X32', 'X4', 'X2', 'X1', 'X32', 'X1', 'X1', 'X8', 'X2', 'X1', 'X1', 'X32', 'X2', 'X1', 'X32', 'X1', 'X4', 'X4', 'X32', 'X4', 'X2', 'X4', 'X4', 'X8', 'X4', 'X8', 'X2', 'X1', 'X4', 'X2', 'X2', 'X4', 'X1', 'X1', 'X1', 'X2', 'X1']",0,6,1.0640000000000214,0.49421571428571426,0.000147
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X2', 'X2', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X32', 'X1', 'X2', 'X32', 'X1', 'X32', 'X4', 'X2', 'X1', 'X32', 'X1', 'X1', 'X8', 'X2', 'X1', 'X1', 'X32', 'X2', 'X1', 'X32', 'X1', 'X4', 'X4', 'X32', 'X4', 'X2', 'X4', 'X4', 'X8', 'X4', 'X8', 'X2', 'X1', 'X4', 'X2', 'X2', 'X2', 'X2', 'X1', 'X1', 'X2', 'X1']",0,5,0.26600000000001955,0.4881514285714285,0.000146
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X2', 'X2', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X32', 'X1', 'X2', 'X32', 'X1', 'X32', 'X4', 'X2', 'X1', 'X32', 'X1', 'X1', 'X8', 'X2', 'X1', 'X1', 'X32', 'X2', 'X1', 'X32', 'X1', 'X4', 'X4', 'X32', 'X4', 'X2', 'X4', 'X4', 'X8', 'X4', 'X8', 'X2', 'X1', 'X4', 'X2', 'X2', 'X2', 'X1', 'X2', 'X1', 'X2', 'X1']",0,4,0.5319999999999823,0.4881514285714285,0.000146
"['X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X2', 'X1', 'X1', 'X1', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X1', 'X2', 'X1', 'X2', 'X2', 'X1', 'X1', 'X4', 'X2', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X4', 'X4', 'X1', 'X32', 'X2', 'X1', 'X32', 'X4', 'X1', 'X1', 'X16', 'X1', 'X32', 'X1', 'X1', 'X1', 'X32', 'X1', 'X1', 'X32', 'X2', 'X1', 'X1', 'X1', 'X1', 'X4', 'X1', 'X1', 'X1', 'X32', 'X2', 'X2', 'X2', 'X8', 'X1', 'X1', 'X32', 'X1', 'X2', 'X32', 'X1', 'X32', 'X4', 'X2', 'X1', 'X32', 'X1', 'X1', 'X8', 'X2', 'X1', 'X1', 'X32', 'X2', 'X1', 'X32', 'X1', 'X4', 'X4', 'X32', 'X4', 'X2', 'X4', 'X4', 'X8', 'X4', 'X8', 'X2', 'X1', 'X4', 'X2', 'X2', 'X2', 'X1', 'X1', 'X2', 'X2', 'X1']",0,3,0.26600000000001955,0.4881514285714285,0.000146
